Age,BusinessTravel,DailyRate,Department,DistanceFromHome,JobLevel,HourlyRate,MonthlyRate,MonthlyIncome,JobRole,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,training,JobSatisfaction,PerformanceRating,MaritalStatus,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
34,Travel_Frequently,234,Research & Development,9,2,93,6208,5346,Laboratory Technician,4,Life Sciences,1,1807,4,Male,3,3,1,3,Married,4,Y,No,17,3,80,1,11,2,7,1,0,7,Yes
37,Travel_Rarely,370,Research & Development,10,2,58,4992,4213,Manufacturing Director,4,Medical,1,1809,4,Male,3,4,1,3,Single,1,Y,No,15,2,80,0,10,1,10,3,0,8,Yes
39,Travel_Frequently,766,Sales,20,2,83,19188,4127,Sales Executive,3,Life Sciences,1,1812,3,Male,3,6,4,3,Divorced,2,Y,No,18,4,80,1,7,3,2,1,2,2,No
43,Non-Travel,343,Research & Development,9,1,52,24978,2438,Research Scientist,3,Life Sciences,1,1813,1,Male,3,2,3,3,Single,4,Y,No,13,3,80,0,7,2,3,2,1,2,No
41,Travel_Rarely,447,Research & Development,5,2,85,15530,6870,Healthcare Representative,3,Life Sciences,1,1814,2,Male,4,3,2,3,Single,3,Y,No,12,1,80,0,11,1,3,2,1,2,No
41,Travel_Rarely,796,Sales,4,3,81,26458,10447,Sales Executive,1,Marketing,1,1815,3,Female,3,3,3,3,Divorced,0,Y,Yes,13,4,80,1,23,4,22,14,13,5,No
30,Travel_Rarely,1092,Research & Development,10,3,64,2739,9667,Manufacturing Director,3,Medical,1,1816,1,Female,3,3,3,3,Single,9,Y,No,14,2,80,0,9,3,7,7,0,2,No
26,Travel_Rarely,920,Human Resources,20,1,69,6889,2148,Human Resources,2,Medical,1,1818,4,Female,3,3,2,3,Married,0,Y,Yes,11,3,80,0,6,3,5,1,1,4,Yes
46,Travel_Rarely,261,Research & Development,21,2,66,10842,8926,Healthcare Representative,2,Medical,1,1821,4,Female,3,2,2,4,Married,4,Y,No,22,4,80,1,13,4,9,7,3,7,Yes
40,Travel_Rarely,1194,Research & Development,1,2,52,9060,6513,Healthcare Representative,3,Life Sciences,1,1822,3,Female,3,3,4,3,Divorced,4,Y,No,17,4,80,1,12,3,5,3,0,3,No
34,Travel_Rarely,810,Sales,8,2,92,22128,6799,Sales Executive,2,Technical Degree,1,1823,2,Male,4,5,3,4,Married,1,Y,No,21,3,80,2,10,3,10,8,4,8,No
58,Non-Travel,350,Sales,2,4,52,22577,16291,Manager,3,Medical,1,1824,2,Male,3,0,2,4,Divorced,4,Y,No,22,4,80,1,37,2,16,9,14,14,No
35,Travel_Rarely,185,Research & Development,23,1,91,9696,2705,Laboratory Technician,4,Medical,1,1826,2,Male,1,2,3,3,Married,0,Y,No,16,2,80,1,6,4,5,4,0,3,No
47,Travel_Rarely,1001,Research & Development,4,3,92,19271,10333,Manufacturing Director,3,Life Sciences,1,1827,3,Female,2,4,2,3,Divorced,8,Y,Yes,12,3,80,1,28,3,22,11,14,10,No
40,Travel_Rarely,750,Research & Development,12,2,47,10748,4448,Healthcare Representative,3,Life Sciences,1,1829,2,Female,3,3,1,3,Divorced,2,Y,No,12,2,80,1,15,3,7,4,7,7,No
54,Travel_Rarely,431,Research & Development,7,2,68,15696,6854,Research Scientist,4,Medical,1,1830,4,Female,3,2,4,3,Married,4,Y,No,15,2,80,1,14,2,7,1,1,7,No
31,Travel_Frequently,1125,Sales,7,3,68,8277,9637,Sales Executive,4,Marketing,1,1833,1,Female,3,3,1,3,Married,2,Y,No,14,4,80,2,9,3,3,2,2,2,No
28,Travel_Rarely,1217,Research & Development,1,1,67,12719,3591,Research Scientist,3,Medical,1,1834,3,Female,3,3,1,4,Married,1,Y,No,25,3,80,1,3,3,3,2,1,2,No
38,Travel_Rarely,723,Sales,2,2,77,4244,5405,Sales Representative,4,Marketing,1,1835,2,Female,1,4,4,4,Married,2,Y,Yes,20,1,80,2,20,2,4,2,0,3,No
26,Travel_Rarely,572,Sales,10,2,46,9125,4684,Sales Executive,3,Medical,1,1836,3,Male,3,4,4,3,Single,1,Y,No,13,1,80,0,5,3,5,3,1,2,No
58,Travel_Frequently,1216,Research & Development,15,4,87,21624,15787,Research Director,4,Life Sciences,1,1837,1,Male,3,3,3,3,Married,2,Y,Yes,14,2,80,0,23,3,2,2,2,2,No
18,Non-Travel,1431,Research & Development,14,1,33,8018,1514,Research Scientist,3,Medical,1,1839,2,Female,3,4,3,3,Single,1,Y,No,16,3,80,0,0,1,0,0,0,0,No
31,Travel_Rarely,359,Human Resources,18,1,89,21495,2956,Human Resources,5,Human Resources,1,1842,4,Male,4,4,1,3,Married,0,Y,No,17,3,80,0,2,3,1,0,0,0,Yes
29,Travel_Rarely,350,Human Resources,13,1,56,3157,2335,Human Resources,3,Human Resources,1,1844,1,Male,2,3,1,3,Divorced,4,Y,Yes,15,4,80,3,4,3,2,2,2,0,Yes
45,Non-Travel,589,Sales,2,2,67,19665,5154,Sales Executive,4,Life Sciences,1,1845,3,Female,3,3,3,4,Married,4,Y,No,22,2,80,2,10,4,8,7,5,7,No
36,Travel_Rarely,430,Research & Development,2,2,73,19573,6962,Research Scientist,4,Other,1,1847,4,Female,3,2,2,4,Married,4,Y,Yes,22,4,80,1,15,3,1,0,0,0,No
43,Travel_Frequently,1422,Sales,2,2,92,19246,5675,Sales Executive,4,Life Sciences,1,1849,1,Male,3,5,4,4,Married,1,Y,No,20,3,80,1,7,3,7,7,7,7,No
27,Travel_Frequently,1297,Research & Development,5,1,53,19826,2379,Laboratory Technician,2,Life Sciences,1,1850,4,Female,3,3,4,3,Single,0,Y,Yes,14,3,80,0,6,2,5,4,0,2,No
29,Travel_Frequently,574,Research & Development,20,1,40,7003,3812,Laboratory Technician,1,Medical,1,1852,4,Male,3,3,4,3,Married,1,Y,No,13,2,80,0,11,4,11,8,3,10,No
32,Travel_Frequently,1318,Sales,10,2,79,26075,4648,Sales Executive,4,Marketing,1,1853,4,Male,3,2,4,3,Single,8,Y,No,13,3,80,0,4,4,0,0,0,0,No
42,Non-Travel,355,Research & Development,10,1,38,6161,2936,Research Scientist,4,Technical Degree,1,1854,3,Male,3,1,3,4,Married,3,Y,No,22,2,80,2,10,2,6,3,3,3,No
47,Travel_Rarely,207,Research & Development,9,1,64,5411,2105,Laboratory Technician,4,Life Sciences,1,1856,2,Female,3,2,3,3,Single,4,Y,No,12,3,80,0,7,3,2,2,2,0,No
46,Travel_Rarely,706,Research & Development,2,3,82,19989,8578,Manufacturing Director,2,Life Sciences,1,1857,4,Male,3,4,4,3,Divorced,3,Y,No,14,3,80,1,12,2,9,8,4,7,No
28,Non-Travel,280,Human Resources,1,1,43,10494,2706,Human Resources,2,Life Sciences,1,1858,3,Male,3,2,4,3,Divorced,1,Y,No,15,2,80,1,3,3,3,2,2,2,No
29,Travel_Rarely,726,Research & Development,29,2,93,21143,6384,Healthcare Representative,1,Life Sciences,1,1859,4,Male,1,3,3,3,Divorced,8,Y,No,17,4,80,2,11,3,7,0,1,6,No
42,Travel_Rarely,1142,Research & Development,8,1,81,13624,3968,Laboratory Technician,3,Life Sciences,1,1860,4,Male,3,3,3,3,Single,4,Y,No,13,4,80,0,8,3,0,0,0,0,No
32,Travel_Rarely,414,Sales,2,2,82,26186,9907,Sales Executive,4,Marketing,1,1862,3,Male,2,3,2,3,Single,7,Y,Yes,12,3,80,0,7,2,2,2,2,2,Yes
46,Travel_Rarely,1319,Sales,3,4,45,7739,13225,Sales Executive,3,Technical Degree,1,1863,1,Female,4,5,1,3,Divorced,2,Y,No,12,4,80,1,25,3,19,17,2,8,No
27,Travel_Rarely,728,Sales,23,2,36,7018,3540,Sales Representative,1,Medical,1,1864,2,Female,2,5,3,4,Married,1,Y,No,21,4,80,1,9,3,9,8,5,8,No
29,Travel_Rarely,352,Human Resources,6,1,87,15434,2804,Human Resources,1,Medical,1,1865,4,Male,2,3,2,3,Married,1,Y,No,11,4,80,0,1,3,1,0,0,0,No
43,Travel_Rarely,823,Research & Development,6,5,81,22539,19392,Manager,3,Medical,1,1866,1,Female,2,2,3,3,Married,7,Y,No,13,4,80,0,21,3,16,12,6,14,No
48,Travel_Rarely,1224,Research & Development,10,5,91,13583,19665,Research Director,3,Life Sciences,1,1867,4,Male,2,3,2,3,Married,4,Y,No,12,4,80,0,29,3,22,10,12,9,No
29,Travel_Frequently,459,Research & Development,24,1,73,14753,2439,Research Scientist,2,Life Sciences,1,1868,4,Male,2,3,4,4,Single,1,Y,Yes,24,2,80,0,1,2,1,0,1,0,Yes
46,Travel_Rarely,1254,Sales,10,3,64,14011,7314,Sales Executive,3,Life Sciences,1,1869,3,Female,3,2,2,4,Married,5,Y,No,21,3,80,3,14,3,8,7,0,7,Yes
27,Travel_Frequently,1131,Research & Development,15,1,77,23844,4774,Research Scientist,3,Life Sciences,1,1870,4,Female,2,2,1,3,Married,0,Y,No,19,4,80,1,8,2,7,6,7,3,No
39,Travel_Rarely,835,Research & Development,19,2,41,5141,3902,Research Scientist,4,Other,1,1871,4,Male,3,2,4,3,Divorced,8,Y,No,14,2,80,3,7,3,2,2,2,2,No
55,Travel_Rarely,836,Research & Development,2,1,98,7975,2662,Research Scientist,4,Technical Degree,1,1873,2,Male,2,2,4,4,Married,8,Y,No,20,2,80,1,19,4,5,2,0,4,No
28,Travel_Rarely,1172,Sales,3,1,78,3692,2856,Sales Representative,3,Medical,1,1875,2,Female,3,3,2,3,Married,1,Y,No,19,4,80,1,1,3,1,0,0,0,No
30,Travel_Rarely,945,Sales,9,1,89,16019,1081,Sales Representative,3,Medical,1,1876,2,Male,3,3,4,3,Single,1,Y,No,13,3,80,0,1,2,1,0,0,0,Yes
22,Travel_Rarely,391,Research & Development,7,1,75,26092,2472,Research Scientist,1,Life Sciences,1,1878,4,Male,3,2,2,4,Single,1,Y,Yes,23,1,80,0,1,3,1,0,0,0,Yes
36,Travel_Rarely,1266,Sales,10,2,63,6060,5673,Sales Executive,4,Technical Degree,1,1880,2,Female,2,4,3,3,Married,1,Y,Yes,13,1,80,1,10,3,10,9,1,7,No
31,Travel_Rarely,311,Research & Development,20,2,89,18624,4197,Laboratory Technician,3,Life Sciences,1,1881,2,Male,3,2,3,3,Divorced,1,Y,No,11,1,80,1,10,3,10,8,0,2,No
34,Travel_Rarely,1480,Sales,4,3,64,24444,9713,Sales Executive,3,Life Sciences,1,1882,3,Male,3,3,4,3,Married,2,Y,Yes,13,4,80,3,9,3,5,3,1,0,No
29,Travel_Rarely,592,Research & Development,7,1,59,19384,2062,Laboratory Technician,3,Life Sciences,1,1883,4,Male,3,2,1,3,Single,3,Y,No,14,2,80,0,11,3,3,2,1,2,No
37,Travel_Rarely,783,Research & Development,7,2,78,13588,4284,Research Scientist,4,Medical,1,1885,4,Male,3,2,1,4,Married,5,Y,Yes,22,3,80,1,16,3,5,3,0,4,No
35,Travel_Rarely,219,Research & Development,16,2,44,25388,4788,Manufacturing Director,2,Other,1,1886,4,Female,2,2,2,3,Married,0,Y,Yes,11,4,80,0,4,3,3,2,0,2,No
45,Travel_Rarely,556,Research & Development,25,2,93,23888,5906,Manufacturing Director,2,Life Sciences,1,1888,2,Female,2,2,4,3,Married,0,Y,No,13,4,80,2,10,2,9,8,3,8,No
36,Travel_Frequently,1213,Human Resources,2,2,94,4223,3886,Human Resources,1,Human Resources,1,1890,2,Male,2,2,4,4,Single,1,Y,No,21,4,80,0,10,2,10,1,0,8,No
40,Travel_Rarely,1137,Research & Development,1,4,98,18991,16823,Manager,4,Life Sciences,1,1892,1,Male,3,3,1,3,Divorced,2,Y,No,11,1,80,1,22,3,19,7,11,16,No
26,Travel_Rarely,482,Research & Development,1,1,90,14908,2933,Research Scientist,2,Life Sciences,1,1893,2,Female,2,3,3,3,Married,1,Y,Yes,13,3,80,1,1,2,1,0,1,0,No
27,Travel_Rarely,511,Sales,2,2,89,26997,6500,Sales Executive,2,Medical,1,1898,1,Female,4,5,3,3,Single,0,Y,No,14,2,80,0,9,2,8,7,0,7,No
48,Travel_Frequently,117,Research & Development,22,4,58,2437,17174,Manager,3,Medical,1,1900,4,Female,3,3,4,3,Divorced,3,Y,No,11,2,80,1,24,3,22,17,4,7,No
44,Travel_Rarely,170,Research & Development,1,2,78,9364,5033,Healthcare Representative,4,Life Sciences,1,1903,2,Male,4,5,1,3,Married,2,Y,No,15,4,80,1,10,3,2,0,2,2,No
34,Non-Travel,967,Research & Development,16,1,85,14460,2307,Research Scientist,4,Technical Degree,1,1905,4,Male,1,2,1,4,Married,1,Y,Yes,23,2,80,1,5,3,5,2,3,0,Yes
56,Travel_Rarely,1162,Research & Development,24,1,97,10261,2587,Laboratory Technician,2,Life Sciences,1,1907,1,Male,3,3,4,3,Single,1,Y,No,16,4,80,0,5,3,4,2,1,0,Yes
36,Travel_Rarely,335,Sales,17,2,33,16822,5507,Sales Executive,2,Marketing,1,1908,3,Male,2,1,2,3,Married,2,Y,No,16,3,80,2,12,1,4,2,1,3,No
41,Travel_Rarely,337,Sales,8,2,54,26841,4393,Sales Executive,3,Marketing,1,1909,3,Female,3,3,2,4,Married,5,Y,No,21,3,80,1,14,3,5,4,1,4,No
42,Travel_Rarely,1396,Research & Development,6,3,83,14842,13348,Research Director,3,Medical,1,1911,3,Male,3,3,1,3,Married,9,Y,No,13,2,80,1,18,4,13,7,5,7,No
31,Travel_Rarely,1079,Sales,10,2,86,20115,6583,Sales Executive,2,Medical,1,1912,3,Female,3,2,4,3,Divorced,2,Y,Yes,11,4,80,1,8,3,5,2,1,4,No
34,Travel_Rarely,735,Sales,3,2,75,16495,8103,Sales Executive,1,Medical,1,1915,4,Female,2,3,4,3,Married,3,Y,Yes,12,3,80,0,9,2,4,2,0,1,No
31,Travel_Rarely,471,Research & Development,4,1,62,16031,3978,Laboratory Technician,3,Medical,1,1916,1,Female,4,0,3,3,Divorced,8,Y,No,12,2,80,1,4,2,2,2,2,2,No
26,Travel_Frequently,1096,Research & Development,6,1,61,7102,2544,Laboratory Technician,3,Other,1,1918,3,Male,4,3,4,3,Married,0,Y,No,18,1,80,1,8,3,7,7,7,7,No
45,Travel_Frequently,1297,Research & Development,1,2,44,14511,5399,Healthcare Representative,4,Medical,1,1922,2,Male,3,3,3,3,Single,4,Y,No,12,3,80,0,12,3,4,2,0,3,No
33,Travel_Rarely,217,Sales,10,2,43,10410,5487,Sales Executive,4,Marketing,1,1924,2,Male,3,2,3,3,Single,1,Y,No,14,2,80,0,10,2,10,4,0,9,No
28,Travel_Frequently,783,Sales,1,2,42,19255,6834,Sales Executive,2,Life Sciences,1,1927,3,Male,2,2,4,3,Married,1,Y,Yes,12,3,80,1,7,3,7,7,0,7,No
29,Travel_Frequently,746,Sales,24,1,45,10642,1091,Sales Representative,3,Technical Degree,1,1928,3,Male,4,3,1,3,Single,1,Y,No,17,4,80,0,1,3,1,0,0,0,Yes
39,Non-Travel,1251,Sales,21,2,32,3987,5736,Sales Executive,4,Life Sciences,1,1929,1,Female,1,1,3,3,Married,6,Y,No,19,3,80,1,10,3,3,2,1,2,No
27,Travel_Rarely,1354,Research & Development,2,1,41,6073,2226,Research Scientist,4,Technical Degree,1,1931,2,Male,3,3,2,3,Married,1,Y,No,11,3,80,1,6,2,5,3,1,2,No
34,Travel_Frequently,735,Research & Development,22,2,86,26496,5747,Research Scientist,4,Other,1,1932,3,Male,2,3,4,3,Married,1,Y,Yes,15,2,80,0,16,3,15,10,6,11,No
28,Travel_Rarely,1475,Sales,13,2,84,23352,9854,Sales Executive,2,Marketing,1,1933,4,Female,3,0,3,3,Single,3,Y,Yes,11,4,80,0,6,3,2,0,2,2,Yes
47,Non-Travel,1169,Research & Development,14,2,64,2125,5467,Research Scientist,4,Technical Degree,1,1934,3,Male,3,4,2,3,Married,8,Y,No,18,3,80,1,16,4,8,7,1,7,No
56,Travel_Rarely,1443,Sales,11,2,89,20328,5380,Sales Executive,5,Marketing,1,1935,4,Female,2,3,1,3,Married,4,Y,No,16,3,80,1,6,3,0,0,0,0,No
39,Travel_Rarely,867,Research & Development,9,2,87,12315,5151,Manufacturing Director,2,Medical,1,1936,1,Male,3,3,1,4,Married,1,Y,No,25,4,80,1,10,3,10,0,7,9,No
38,Travel_Frequently,1394,Research & Development,8,2,58,18115,2133,Research Scientist,3,Medical,1,1937,4,Female,2,3,2,3,Divorced,1,Y,Yes,16,3,80,1,20,3,20,11,0,7,No
58,Travel_Rarely,605,Sales,21,4,72,11761,17875,Manager,3,Life Sciences,1,1938,4,Female,3,2,4,3,Married,4,Y,Yes,13,3,80,1,29,2,1,0,0,0,No
32,Travel_Frequently,238,Research & Development,5,1,47,15318,2432,Research Scientist,2,Life Sciences,1,1939,1,Female,4,2,3,3,Single,3,Y,Yes,14,1,80,0,8,3,4,1,0,3,Yes
38,Travel_Rarely,1206,Research & Development,9,1,71,14293,4771,Research Scientist,2,Life Sciences,1,1940,2,Male,3,0,4,3,Divorced,2,Y,No,19,4,80,2,10,4,5,2,0,3,No
49,Travel_Frequently,1064,Research & Development,2,5,42,13738,19161,Research Director,1,Life Sciences,1,1941,2,Male,3,3,4,3,Married,3,Y,No,15,4,80,0,28,3,5,4,4,3,No
42,Travel_Rarely,419,Sales,12,2,77,2900,5087,Sales Executive,4,Marketing,1,1943,2,Male,3,4,4,3,Divorced,3,Y,Yes,12,3,80,2,14,3,0,0,0,0,No
27,Travel_Frequently,1337,Human Resources,22,1,58,19555,2863,Human Resources,3,Human Resources,1,1944,1,Female,2,2,2,3,Married,1,Y,No,12,1,80,0,1,3,1,0,0,0,Yes
35,Travel_Rarely,682,Sales,18,2,71,15975,5561,Sales Executive,4,Medical,1,1945,2,Male,3,2,1,3,Married,0,Y,No,16,4,80,1,6,1,5,3,0,4,No
28,Non-Travel,1103,Research & Development,16,1,49,2122,2144,Research Scientist,3,Medical,1,1947,3,Male,3,3,3,3,Single,1,Y,No,14,3,80,0,5,2,5,3,1,4,No
31,Non-Travel,976,Research & Development,3,1,48,3995,3065,Research Scientist,2,Medical,1,1948,3,Male,3,3,1,3,Divorced,1,Y,Yes,13,4,80,1,4,4,4,2,2,3,No
36,Non-Travel,1351,Research & Development,9,1,66,9238,2810,Laboratory Technician,4,Life Sciences,1,1949,1,Male,4,3,2,4,Married,1,Y,No,22,2,80,0,5,3,5,4,0,2,No
34,Travel_Rarely,937,Sales,1,3,32,6770,9888,Sales Executive,3,Marketing,1,1950,1,Male,3,3,4,4,Single,1,Y,No,21,1,80,0,14,2,14,8,2,1,No
34,Travel_Rarely,1239,Sales,13,3,39,22914,8628,Sales Executive,4,Medical,1,1951,4,Male,3,2,3,3,Divorced,1,Y,No,18,3,80,1,9,2,8,7,1,1,No
26,Travel_Rarely,157,Research & Development,1,1,95,20006,2867,Laboratory Technician,3,Medical,1,1952,3,Male,3,6,1,3,Single,0,Y,No,13,4,80,0,8,2,7,7,7,6,No
29,Travel_Rarely,136,Research & Development,1,2,89,6225,5373,Healthcare Representative,3,Life Sciences,1,1954,1,Male,3,5,1,3,Married,0,Y,No,12,1,80,1,6,2,5,3,0,2,No
32,Non-Travel,1146,Research & Development,15,2,34,16542,6667,Healthcare Representative,4,Medical,1,1955,3,Female,3,6,4,3,Divorced,5,Y,No,18,2,80,1,9,3,5,1,1,2,No
31,Travel_Frequently,1125,Research & Development,1,2,48,5771,5003,Research Scientist,3,Life Sciences,1,1956,4,Male,1,6,1,4,Married,1,Y,No,21,2,80,0,10,3,10,8,8,7,No
28,Travel_Rarely,1404,Research & Development,17,1,32,18779,2367,Laboratory Technician,3,Technical Degree,1,1960,3,Male,2,2,4,3,Divorced,5,Y,No,12,1,80,1,6,2,4,1,0,3,Yes
38,Travel_Rarely,1404,Sales,1,1,59,11473,2858,Sales Representative,3,Life Sciences,1,1961,1,Male,2,3,1,3,Single,4,Y,No,14,1,80,0,20,2,1,0,0,0,No
35,Travel_Rarely,1224,Sales,7,2,55,13586,5204,Sales Executive,4,Life Sciences,1,1962,3,Female,3,2,4,3,Married,1,Y,Yes,11,4,80,0,10,3,10,8,0,9,No
27,Travel_Rarely,954,Sales,9,2,44,5099,4105,Sales Executive,3,Marketing,1,1965,4,Male,3,5,4,3,Single,1,Y,No,14,1,80,0,7,3,7,7,0,7,No
32,Travel_Rarely,1373,Research & Development,5,2,56,10138,9679,Manufacturing Director,4,Life Sciences,1,1966,4,Male,2,1,4,4,Single,8,Y,No,24,2,80,0,8,3,1,0,0,0,No
31,Travel_Frequently,754,Sales,26,2,63,21075,5617,Sales Executive,4,Marketing,1,1967,1,Male,3,4,4,3,Married,1,Y,Yes,11,3,80,0,10,3,10,7,0,8,Yes
53,Travel_Rarely,1168,Sales,24,3,66,5843,10448,Sales Executive,4,Life Sciences,1,1968,1,Male,3,2,1,3,Single,6,Y,Yes,13,2,80,0,15,2,2,2,2,2,Yes
54,Travel_Rarely,155,Research & Development,9,2,67,22474,2897,Research Scientist,2,Life Sciences,1,1969,1,Female,3,6,3,3,Married,3,Y,No,11,3,80,2,9,2,4,3,2,3,No
33,Travel_Frequently,1303,Research & Development,7,2,36,18079,5968,Healthcare Representative,2,Life Sciences,1,1970,4,Male,3,2,3,4,Divorced,1,Y,No,20,3,80,3,9,3,9,7,2,8,No
43,Travel_Rarely,574,Research & Development,11,3,30,16873,7510,Healthcare Representative,3,Life Sciences,1,1971,1,Male,3,1,3,3,Married,1,Y,No,17,2,80,1,10,3,10,9,0,9,No
38,Travel_Frequently,1444,Human Resources,1,1,88,5224,2991,Human Resources,4,Other,1,1972,4,Male,3,2,2,3,Married,0,Y,Yes,11,2,80,1,7,3,6,2,1,2,No
55,Travel_Rarely,189,Human Resources,26,5,71,25811,19636,Manager,4,Human Resources,1,1973,3,Male,4,0,2,3,Married,4,Y,Yes,18,1,80,1,35,3,10,9,1,4,No
31,Travel_Rarely,1276,Research & Development,2,1,59,17536,1129,Laboratory Technician,1,Medical,1,1974,4,Female,1,4,4,3,Divorced,1,Y,Yes,11,3,80,3,1,3,1,0,0,0,No
39,Travel_Rarely,119,Sales,15,4,77,25098,13341,Sales Executive,4,Marketing,1,1975,2,Male,3,3,1,3,Single,0,Y,No,12,1,80,0,21,3,20,8,11,10,No
42,Non-Travel,335,Research & Development,23,2,37,14811,4332,Research Scientist,2,Life Sciences,1,1976,4,Male,2,2,3,3,Single,1,Y,No,12,4,80,0,20,3,20,9,3,7,No
31,Non-Travel,697,Research & Development,10,3,40,26862,11031,Research Director,3,Medical,1,1979,3,Female,3,2,3,4,Married,4,Y,No,20,3,80,1,13,4,11,7,4,8,No
54,Travel_Rarely,157,Research & Development,10,2,77,25198,4440,Manufacturing Director,3,Medical,1,1980,3,Female,3,3,1,3,Single,6,Y,Yes,19,4,80,0,9,3,5,2,1,4,No
24,Travel_Rarely,771,Research & Development,1,2,45,14120,4617,Healthcare Representative,2,Life Sciences,1,1981,2,Male,2,2,3,3,Single,1,Y,No,12,2,80,0,4,2,4,3,1,2,No
23,Travel_Rarely,571,Research & Development,12,1,78,13672,2647,Laboratory Technician,2,Other,1,1982,4,Male,3,6,4,3,Single,1,Y,No,13,3,80,0,5,4,5,2,1,4,No
40,Travel_Frequently,692,Research & Development,11,2,73,26849,6323,Laboratory Technician,3,Technical Degree,1,1985,4,Female,3,2,3,3,Married,1,Y,No,11,1,80,1,10,4,10,9,9,4,No
40,Travel_Rarely,444,Sales,2,2,92,4258,5677,Sales Executive,2,Marketing,1,1986,2,Female,3,4,2,3,Married,3,Y,No,14,3,80,1,15,3,11,8,5,10,No
25,Travel_Rarely,309,Human Resources,2,1,82,19655,2187,Human Resources,3,Human Resources,1,1987,3,Female,3,3,2,3,Married,4,Y,No,14,3,80,0,6,3,2,0,1,2,No
30,Travel_Rarely,911,Research & Development,1,1,76,4077,3748,Laboratory Technician,2,Medical,1,1989,4,Male,3,6,2,3,Married,1,Y,No,13,3,80,0,12,2,12,8,1,7,No
25,Travel_Rarely,977,Research & Development,2,1,57,7298,3977,Laboratory Technician,1,Other,1,1992,4,Male,3,2,3,3,Divorced,6,Y,Yes,19,3,80,1,7,2,2,2,0,2,No
47,Travel_Rarely,1180,Research & Development,25,3,84,13084,8633,Healthcare Representative,3,Medical,1,1993,1,Male,3,3,3,4,Single,2,Y,No,23,2,80,0,25,3,17,14,12,11,No
33,Non-Travel,1313,Research & Development,1,1,59,20439,2008,Laboratory Technician,2,Medical,1,1994,2,Male,2,2,3,3,Divorced,1,Y,No,12,3,80,3,1,2,1,1,0,0,No
38,Travel_Rarely,1321,Sales,1,2,86,7636,4440,Sales Executive,4,Life Sciences,1,1995,4,Male,3,3,2,3,Married,0,Y,No,15,1,80,2,16,3,15,13,5,8,No
31,Travel_Rarely,1154,Sales,2,1,54,6393,3067,Sales Representative,2,Life Sciences,1,1996,1,Male,3,1,3,3,Married,0,Y,No,19,3,80,1,3,3,2,2,1,2,No
38,Travel_Frequently,508,Research & Development,6,2,72,14284,5321,Manufacturing Director,4,Life Sciences,1,1997,1,Male,2,1,3,3,Married,2,Y,No,11,4,80,1,10,3,8,3,7,7,No
42,Travel_Rarely,557,Research & Development,18,2,35,11189,5410,Research Scientist,4,Life Sciences,1,1998,4,Male,3,3,1,3,Divorced,6,Y,Yes,17,3,80,1,9,2,4,3,1,2,No
41,Travel_Rarely,642,Research & Development,1,1,76,21412,2782,Research Scientist,3,Life Sciences,1,1999,4,Male,3,3,4,4,Married,3,Y,No,22,1,80,1,12,3,5,3,1,0,No
47,Non-Travel,1162,Research & Development,1,3,98,17231,11957,Research Director,1,Medical,1,2000,3,Female,3,3,2,3,Married,0,Y,No,18,1,80,2,14,1,13,8,5,12,No
35,Travel_Rarely,1490,Research & Development,11,1,43,20232,2660,Laboratory Technician,4,Medical,1,2003,4,Male,3,3,3,3,Married,7,Y,Yes,11,3,80,1,5,3,2,2,2,2,No
22,Travel_Rarely,581,Research & Development,1,1,63,17624,3375,Research Scientist,2,Life Sciences,1,2007,4,Male,3,2,3,3,Single,0,Y,No,12,4,80,0,4,4,3,2,1,2,No
35,Travel_Rarely,1395,Research & Development,9,2,48,18698,5098,Research Scientist,4,Medical,1,2008,2,Male,3,5,3,3,Single,1,Y,No,19,2,80,0,10,3,10,7,0,8,No
33,Travel_Rarely,501,Research & Development,15,2,95,21653,4878,Healthcare Representative,2,Medical,1,2009,2,Female,3,6,4,3,Married,0,Y,Yes,13,1,80,1,10,3,9,7,8,1,No
32,Travel_Rarely,267,Research & Development,29,1,49,15919,2837,Laboratory Technician,4,Life Sciences,1,2010,3,Female,2,3,2,3,Single,1,Y,No,13,3,80,0,6,3,6,2,4,1,No
40,Travel_Rarely,543,Research & Development,1,1,83,4060,2406,Laboratory Technician,4,Life Sciences,1,2012,1,Male,3,3,4,3,Married,8,Y,No,19,3,80,2,8,2,1,0,0,0,No
32,Travel_Rarely,234,Sales,1,1,68,18024,2269,Sales Representative,4,Medical,1,2013,2,Male,2,2,2,3,Married,0,Y,No,14,2,80,1,3,3,2,2,2,2,No
39,Travel_Rarely,116,Research & Development,24,2,52,5340,4108,Research Scientist,1,Life Sciences,1,2014,1,Male,3,2,4,3,Single,7,Y,No,13,1,80,0,18,3,7,7,1,7,No
38,Travel_Rarely,201,Research & Development,10,3,99,3376,13206,Research Director,3,Medical,1,2015,2,Female,1,3,3,3,Married,3,Y,No,12,1,80,1,20,3,18,16,1,11,No
32,Travel_Rarely,801,Sales,1,3,48,24032,10422,Sales Executive,4,Marketing,1,2016,3,Female,3,3,4,3,Married,1,Y,No,19,3,80,2,14,3,14,10,5,7,No
